battle_id,player_1_deck,player_1_elixir,player_1_trophies,player_1_crowns,player_2_deck,player_2_elixir,player_2_trophies,player_2_crowns,winner,battle_duration_sec,game_mode,trophy_difference,battle_intensity,match_type
2917,Elite Barbarians|Ice Wizard|Clone|Fisherman|Freeze|Mirror|Mighty Miner|Barbarians,3.62,3150,2,Monk|Mighty Miner|Giant|Elixir Golem|Prince|Bowler|Fireball|Rascals,4.5,6342,3,player_2,146,Tournament,3192,5,Heavy Mismatch
2918,Ice Golem|Skeleton Army|Arrows|Flying Machine|Zap|Bomber|Prince|Princess,3.22,6118,1,Mighty Miner|Hunter|Goblin Cage|Elixir Collector|Goblins|Lightning|Clone|Night Witch,4.12,2629,3,player_2,226,Challenge,3489,4,Heavy Mismatch
2919,Wall Breakers|Rascals|Electro Wizard|Skeleton King|Sparky|Monk|Goblin Hut|Spear Goblins,4.12,4274,1,Archers|Poison|Mother Witch|Heal Spirit|Prince|Royal Champion|Minions|Skeleton King,3.88,4040,3,player_2,76,Ladder,234,4,Slight Mismatch
2920,Fire Spirit|Royal Delivery|Lava Hound|Bandit|Bomber|X-Bow|Fireball|Elixir Golem,3.88,6425,2,Mother Witch|Little Prince|Bomber|Graveyard|Earthquake|Mini PEKKA|Elite Barbarians|Goblin Barrel,3.88,6477,3,player_2,71,Challenge,52,5,Balanced
2921,Flying Machine|Elixir Collector|Battle Ram|Inferno Dragon|Night Witch|Goblin Hut|Balloon|Tesla,4.44,5415,1,Goblins|Freeze|Bomb Tower|Tornado|X-Bow|Elixir Golem|Poison|Skeletons,3.38,6939,2,player_2,256,Tournament,1524,3,Heavy Mismatch
2922,Battle Ram|Tesla|Spear Goblins|Mini PEKKA|Freeze|Princess|Royal Ghost|Archer Queen,3.62,4943,2,Rascals|Tesla|Ice Spirit|Night Witch|Lumberjack|Fire Spirit|Wizard|Miner,3.5,6022,0,player_1,118,Ladder,1079,2,Heavy Mismatch
2923,Magic Archer|Musketeer|Tombstone|Zappies|Hog Rider|Bomb Tower|Battle Ram|Zap,3.62,3375,2,Cannon Cart|Ice Golem|Royal Giant|Tornado|Skeleton King|Fire Spirit|Tesla|Archer Queen,3.88,6986,2,draw,136,Ladder,3611,4,Heavy Mismatch
2924,Goblin Cage|Earthquake|Sparky|Royal Hogs|Baby Dragon|Goblin Hut|Archer Queen|Elixir Golem,4.38,3087,0,Wizard|Bowler|Bomber|Flying Machine|Knight|Miner|Inferno Tower|Rascals,4.11,4551,2,player_2,109,Tournament,1464,2,Heavy Mismatch
2925,Prince|Fisherman|Knight|Inferno Dragon|Mega Knight|Zappies|Goblin Barrel|Sparky,4.38,5651,2,Giant|Goblins|Magic Archer|Bandit|Baby Dragon|Hog Rider|X-Bow|Musketeer,4.0,4111,1,player_1,183,Tournament,1540,3,Heavy Mismatch
2926,The Log|Barbarians|Witch|Archer Queen|Rascals|Dark Prince|Little Prince|Freeze,4.12,6188,1,Fire Spirit|Royal Giant|Skeleton Army|Fireball|Executioner|Royal Hogs|Balloon|Battle Healer,4.25,4494,1,draw,179,Challenge,1694,2,Heavy Mismatch
2927,Electro Wizard|Dark Prince|Elixir Golem|Royal Hogs|Goblins|Elite Barbarians|Mighty Miner|Arrows,3.88,5962,2,Clone|Cannon Cart|Mega Minion|Mirror|Goblins|Rascals|Valkyrie|Dark Prince,3.38,4159,0,player_1,121,Challenge,1803,2,Heavy Mismatch
2928,Heal Spirit|Phoenix|Goblin Barrel|Mortar|Archers|The Log|Archer Queen|Spear Goblins,3.0,2396,1,Fisherman|Arrows|Flying Machine|Elite Barbarians|Ice Golem|Ram Rider|Elixir Golem|Skeleton Army,3.67,5946,3,player_2,276,Tournament,3550,4,Heavy Mismatch
2929,Goblin Gang|Lava Hound|Goblin Cage|Wizard|Skeleton Army|Royal Champion|Barbarians|Battle Ram,4.75,6743,0,Goblin Barrel|Phoenix|Inferno Dragon|Graveyard|Freeze|Clone|Baby Dragon|Cannon Cart,4.0,4340,0,draw,268,Ladder,2403,0,Heavy Mismatch
2930,Archers|PEKKA|Three Musketeers|Furnace|Magic Archer|Phoenix|Rascals|Hunter,5.0,2000,0,Goblins|Wizard|Executioner|Giant Skeleton|Knight|Princess|Fire Spirit|Ram Rider,3.88,5549,1,player_2,227,Friendly,3549,1,Heavy Mismatch
2931,Skeleton King|Archer Queen|Bomb Tower|Inferno Tower|Inferno Dragon|Goblinstein|Electro Wizard|Balloon,4.5,3717,1,Royal Hogs|Goblin Barrel|Goblins|Elixir Collector|Bandit|Skeleton Barrel|Valkyrie|Bomb Tower,3.75,4981,1,draw,117,Challenge,1264,2,Heavy Mismatch
2932,Miner|Minions|Three Musketeers|Firecracker|Poison|Heal Spirit|Zappies|Elite Barbarians,4.12,3672,2,Giant Skeleton|Hog Rider|Skeleton Army|Executioner|Wizard|Elixir Golem|Hunter|Archers,4.12,6122,2,draw,194,Tournament,2450,4,Heavy Mismatch
2933,Skeleton King|PEKKA|Bomber|Mini PEKKA|Ice Golem|Hog Rider|Zappies|Spear Goblins,3.75,6642,0,Mother Witch|Hog Rider|Mortar|Musketeer|Battle Ram|Goblinstein|Goblin Cage|Rocket,4.38,6700,0,draw,120,Ladder,58,0,Balanced
2934,Lava Hound|Goblins|Bowler|Archers|Giant Skeleton|Skeletons|Cannon|Baby Dragon,3.88,3582,2,Clone|Earthquake|Hog Rider|Tornado|Zappies|Mega Knight|Electro Wizard|The Log,3.75,3079,2,draw,175,Ladder,503,4,Heavy Mismatch
2935,Royal Champion|Arrows|Battle Healer|Rascals|Goblin Barrel|Fireball|Giant Skeleton|Heal Spirit,4.12,3571,1,Rascals|Electro Wizard|Bowler|Royal Recruits|Minion Horde|Freeze|Earthquake|The Log,4.38,6549,1,draw,85,Challenge,2978,2,Heavy Mismatch
2936,Rocket|Bandit|Monk|Cannon Cart|Goblin Barrel|Royal Ghost|Heal Spirit|Flying Machine,3.78,2839,1,Miner|Royal Recruits|Firecracker|Wizard|Goblin Cage|Freeze|X-Bow|Hunter,4.5,4272,1,draw,222,Challenge,1433,2,Heavy Mismatch
2937,Balloon|Mortar|Knight|Skeletons|Monk|Clone|Zappies|Mega Knight,4.0,4667,1,Lava Hound|Prince|Graveyard|Elite Barbarians|Night Witch|Earthquake|Mirror|Spear Goblins,4.12,4742,1,draw,186,Friendly,75,2,Balanced
2938,Hog Rider|Wall Breakers|Electro Wizard|Furnace|Skeleton King|Lumberjack|Skeletons|Dark Prince,3.38,2162,2,Earthquake|Tesla|Inferno Dragon|Royal Giant|Electro Wizard|Elixir Collector|Fireball|Executioner,4.5,6181,1,player_1,213,Challenge,4019,3,Heavy Mismatch
2939,Barbarians|Fisherman|Ice Golem|Baby Dragon|Minion Horde|Skeleton Barrel|Miner|Mortar,3.62,5897,3,Mighty Miner|Cannon Cart|Wizard|Bandit|Mother Witch|Musketeer|Ice Golem|X-Bow,4.12,5614,3,draw,69,Friendly,283,6,Slight Mismatch
2940,Cannon|Poison|Elixir Golem|Bandit|Hunter|Hog Rider|Valkyrie|Prince,3.75,2317,3,X-Bow|Witch|Firecracker|Phoenix|Zappies|Goblin Gang|Musketeer|Mortar,4.12,3491,0,player_1,220,Tournament,1174,3,Heavy Mismatch
2941,Sparky|Royal Recruits|Three Musketeers|Tornado|Heal Spirit|Poison|Lumberjack|Cannon Cart,4.88,4261,1,Minions|Minion Horde|Valkyrie|Elixir Golem|Inferno Tower|Elite Barbarians|Phoenix|Goblin Gang,4.12,2679,2,player_2,90,Challenge,1582,3,Heavy Mismatch
2942,Archer Queen|Mirror|Little Prince|Hunter|Sparky|Goblin Barrel|Night Witch|Magic Archer,3.75,5946,2,Freeze|Inferno Tower|Archer Queen|Skeleton Barrel|Miner|Hog Rider|Mega Knight|Royal Recruits,4.75,3757,1,player_1,252,Friendly,2189,3,Heavy Mismatch
2943,Balloon|Goblins|Fire Spirit|Musketeer|Zap|Poison|Ice Spirit|Goblin Barrel,2.88,6958,2,Minions|Baby Dragon|Furnace|Wizard|Battle Healer|X-Bow|Goblin Barrel|Archer Queen,4.25,5111,0,player_1,189,Challenge,1847,2,Heavy Mismatch
2944,Fireball|Freeze|Goblin Hut|Minion Horde|Little Prince|Goblin Cage|Knight|Fire Spirit,3.75,2002,2,Little Prince|Inferno Tower|Arrows|Tesla|Freeze|Goblin Hut|Musketeer|Ice Wizard,3.88,3523,2,draw,218,Tournament,1521,4,Heavy Mismatch
2945,Flying Machine|Spear Goblins|Goblin Cage|Skeleton King|Giant Skeleton|Royal Hogs|Lava Hound|Goblin Barrel,4.33,5707,0,Elixir Golem|Wizard|Royal Delivery|Little Prince|Monk|Cannon Cart|Baby Dragon|Earthquake,3.88,6477,3,player_2,295,Tournament,770,3,Heavy Mismatch
2946,Wall Breakers|Ice Golem|Goblins|Valkyrie|Mini PEKKA|Rocket|Battle Healer|Elite Barbarians,3.75,5236,1,Furnace|Magic Archer|Miner|Mortar|Rocket|Archers|Clone|Heal Spirit,3.5,2051,2,player_2,233,Friendly,3185,3,Heavy Mismatch
2947,Inferno Tower|Flying Machine|Ice Golem|X-Bow|Goblin Barrel|Clone|Battle Healer|Wall Breakers,3.67,5138,2,Balloon|Minions|Goblins|Ram Rider|Musketeer|Night Witch|Flying Machine|Electro Wizard,3.89,3306,2,draw,141,Ladder,1832,4,Heavy Mismatch
2948,Poison|Princess|Lightning|Giant|Elite Barbarians|Mega Minion|Royal Champion|Knight,4.62,4035,0,Archer Queen|Royal Delivery|Balloon|Princess|Hog Rider|Royal Ghost|Bomber|Elixir Golem,3.62,5103,0,draw,103,Tournament,1068,0,Heavy Mismatch
2949,Tesla|Barbarians|Ram Rider|Arrows|Dark Prince|Ice Wizard|Lightning|Sparky,4.5,4857,2,Mirror|Heal Spirit|Royal Champion|Lightning|Giant Skeleton|Earthquake|Zappies|Flying Machine,4.0,5018,3,player_2,175,Tournament,161,5,Slight Mismatch
2950,Royal Recruits|Sparky|Heal Spirit|Battle Ram|Flying Machine|Musketeer|Rocket|Ram Rider,4.56,4103,2,Cannon|Sparky|Balloon|Fire Spirit|Tesla|Ice Wizard|Goblin Barrel|Clone,3.62,3203,3,player_2,109,Tournament,900,5,Heavy Mismatch
2951,Furnace|Rascals|Little Prince|Skeleton King|Archer Queen|Sparky|Rocket|Hunter,4.62,6575,1,Balloon|Cannon Cart|Knight|Barbarians|Monk|Rocket|Ice Golem|Giant Skeleton,4.62,2494,0,player_1,175,Tournament,4081,1,Heavy Mismatch
2952,Mortar|Clone|Royal Hogs|Cannon|Zap|Princess|Valkyrie|Royal Ghost,3.38,5426,0,Mortar|Flying Machine|Battle Healer|Arrows|Earthquake|Royal Hogs|Ram Rider|Bomber,3.89,4690,1,player_2,227,Ladder,736,1,Heavy Mismatch
2953,Ice Golem|Skeleton Army|Elixir Golem|Skeleton King|Goblins|Giant Skeleton|Wall Breakers|The Log,3.0,6284,3,Elite Barbarians|Hunter|Goblin Cage|Archers|Elixir Golem|Royal Giant|Bandit|Skeleton Barrel,4.0,3412,2,player_1,187,Tournament,2872,5,Heavy Mismatch
2954,Wall Breakers|Goblinstein|Elixir Collector|Rascals|Bomber|Baby Dragon|Valkyrie|Inferno Dragon,4.12,3225,2,Magic Archer|Cannon Cart|Goblin Gang|Mega Knight|Tesla|Minion Horde|Cannon|Firecracker,4.25,6095,3,player_2,289,Ladder,2870,5,Heavy Mismatch
2955,Royal Delivery|Rascals|Hunter|Bandit|Inferno Dragon|Firecracker|PEKKA|Minion Horde,4.25,5824,3,Mega Knight|Skeleton King|Witch|Spear Goblins|Knight|Magic Archer|Mini PEKKA|Elixir Collector,4.38,4218,0,player_1,224,Challenge,1606,3,Heavy Mismatch
2956,Minion Horde|Elixir Golem|X-Bow|Cannon Cart|Little Prince|Spear Goblins|Ram Rider|Mega Knight,4.5,2913,3,Miner|Battle Ram|Royal Recruits|Ice Spirit|Lightning|Goblins|Princess|Royal Hogs,3.88,6822,1,player_1,188,Ladder,3909,4,Heavy Mismatch
2957,Goblin Hut|Fire Spirit|Ice Spirit|Fisherman|Clone|Furnace|Night Witch|Fireball,3.25,4006,2,Cannon Cart|Giant Skeleton|Cannon|Ice Spirit|Skeleton King|Lightning|Mega Knight|Fireball,4.5,4355,2,draw,298,Friendly,349,4,Slight Mismatch
2958,Barbarians|Monk|Zap|Elite Barbarians|Miner|Mega Minion|Knight|Phoenix,3.88,3605,1,Cannon Cart|Skeletons|Tesla|Goblin Gang|Goblin Barrel|X-Bow|Baby Dragon|Minion Horde,3.88,6977,2,player_2,80,Challenge,3372,3,Heavy Mismatch
2959,Ram Rider|Executioner|Little Prince|Heal Spirit|Magic Archer|Mirror|Fireball|Skeletons,3.0,6934,3,Minions|Wall Breakers|Baby Dragon|Goblin Gang|Flying Machine|Skeleton King|Bowler|Fireball,3.67,3639,3,draw,159,Ladder,3295,6,Heavy Mismatch
2960,Skeleton King|Heal Spirit|Mirror|Mighty Miner|Skeleton Barrel|Royal Giant|Princess|Rascals,3.38,3855,1,Electro Wizard|Goblinstein|Skeleton King|Tornado|Witch|Mighty Miner|Royal Recruits|Arrows,4.38,2681,1,draw,219,Ladder,1174,2,Heavy Mismatch
2961,Minions|Earthquake|Poison|Elixir Collector|Bomb Tower|Monk|Mega Knight|Mighty Miner,4.5,2815,3,Cannon Cart|Clone|Elite Barbarians|Elixir Collector|Hog Rider|Witch|Royal Hogs|Royal Ghost,4.62,3082,3,draw,261,Ladder,267,6,Slight Mismatch
2962,Prince|Lava Hound|Ram Rider|Knight|Tombstone|Bowler|Archers|Skeleton King,4.38,6483,3,Zappies|Hunter|Battle Ram|Freeze|Goblins|Giant|Wizard|Balloon,4.12,4121,1,player_1,83,Ladder,2362,4,Heavy Mismatch
2963,Archers|Tombstone|Inferno Tower|Dark Prince|Battle Healer|Freeze|Sparky|Inferno Dragon,4.12,3326,0,Goblin Cage|Elite Barbarians|Sparky|Minion Horde|Skeletons|Magic Archer|Zap|Barbarians,4.12,2994,1,player_2,164,Ladder,332,1,Slight Mismatch
2964,Archers|Balloon|Inferno Tower|Arrows|Magic Archer|Goblins|Valkyrie|Freeze,3.75,3402,0,Fireball|Freeze|PEKKA|Spear Goblins|Inferno Dragon|Firecracker|Elixir Collector|Baby Dragon,4.25,6561,3,player_2,227,Ladder,3159,3,Heavy Mismatch
2965,Mother Witch|Zap|Poison|Mini PEKKA|Lava Hound|Giant Skeleton|Tesla|Freeze,4.38,3317,2,X-Bow|Barbarians|Clone|Goblinstein|Battle Healer|Three Musketeers|Skeleton King|Spear Goblins,4.75,5080,2,draw,202,Friendly,1763,4,Heavy Mismatch
2966,Skeleton Barrel|Hunter|Battle Ram|Knight|Inferno Dragon|The Log|Archers|Princess,3.25,2852,0,Mother Witch|Cannon|Elixir Golem|Archer Queen|Goblin Barrel|Arrows|Minions|Little Prince,3.38,5617,1,player_2,225,Friendly,2765,1,Heavy Mismatch
2967,Hunter|Royal Champion|Fisherman|Phoenix|Mighty Miner|Zap|Goblin Gang|Little Prince,3.75,6346,1,Giant Skeleton|Royal Hogs|Mega Knight|Magic Archer|Royal Delivery|Graveyard|Bomber|Heal Spirit,4.25,3355,1,draw,86,Friendly,2991,2,Heavy Mismatch
2968,Cannon|Mighty Miner|Royal Hogs|Skeleton King|Little Prince|Furnace|Archers|Hunter,3.75,2819,1,X-Bow|Rocket|Firecracker|Magic Archer|Arrows|Goblins|Skeleton Barrel|Royal Recruits,4.25,6068,3,player_2,87,Ladder,3249,4,Heavy Mismatch
2969,Skeleton Barrel|Arrows|Rascals|Mother Witch|Miner|Giant Skeleton|Barbarians|Goblin Cage,4.12,5365,2,X-Bow|Arrows|Rascals|Three Musketeers|Skeleton Barrel|Barbarians|Phoenix|Royal Hogs,5.0,3215,0,player_1,145,Challenge,2150,2,Heavy Mismatch
2970,Little Prince|Wall Breakers|Rocket|Heal Spirit|Flying Machine|Archer Queen|Monk|Elite Barbarians,4.0,4996,1,Flying Machine|Bomb Tower|Balloon|Archers|Ice Golem|Zappies|Wizard|Goblin Barrel,3.78,5961,3,player_2,256,Friendly,965,4,Heavy Mismatch
2971,Fire Spirit|Lava Hound|Sparky|Princess|Three Musketeers|Executioner|Archer Queen|Goblin Hut,5.25,4013,0,Spear Goblins|Elixir Golem|Archer Queen|Fire Spirit|Prince|Archers|Balloon|Bomber,3.5,4178,3,player_2,240,Tournament,165,3,Slight Mismatch
2972,Tombstone|Prince|Inferno Dragon|Minion Horde|Fire Spirit|Lava Hound|Ice Golem|Royal Recruits,4.38,2031,3,Elixir Golem|Knight|Royal Giant|Ice Golem|Royal Ghost|Mortar|Skeleton Barrel|Minions,3.38,5807,1,player_1,173,Tournament,3776,4,Heavy Mismatch
2973,Mighty Miner|Zappies|Sparky|Bandit|Inferno Dragon|Valkyrie|Knight|Bomb Tower,4.0,4720,2,Battle Healer|Giant Skeleton|Graveyard|Goblins|Mortar|Zappies|Goblinstein|Ice Golem,4.0,6740,1,player_1,135,Ladder,2020,3,Heavy Mismatch
2974,Bomb Tower|Knight|Zappies|Magic Archer|Wizard|Fireball|Battle Ram|Inferno Tower,4.12,3063,3,Sparky|Lightning|Wizard|Inferno Tower|Ice Wizard|Clone|Zappies|Royal Recruits,4.88,3208,2,player_1,280,Challenge,145,5,Slight Mismatch
2975,Earthquake|Tornado|Bandit|Giant Skeleton|Archers|Baby Dragon|Heal Spirit|Archer Queen,3.5,5748,1,Rocket|Skeleton Army|Earthquake|Skeleton King|Royal Recruits|Ice Wizard|Monk|Royal Delivery,4.25,3321,3,player_2,263,Friendly,2427,4,Heavy Mismatch
2976,Lumberjack|Wizard|Miner|Inferno Tower|Goblin Gang|Valkyrie|Baby Dragon|Goblins,3.75,2061,1,Earthquake|Royal Giant|Lava Hound|The Log|Archers|Freeze|Elite Barbarians|PEKKA,4.75,6450,1,draw,162,Ladder,4389,2,Heavy Mismatch
2977,Graveyard|The Log|Battle Healer|Bowler|Little Prince|Monk|Firecracker|Goblin Hut,4.0,6559,2,Baby Dragon|Royal Giant|Lightning|Fireball|Minions|Furnace|Mortar|Miner,4.25,6651,0,player_1,269,Challenge,92,2,Balanced
2978,Mirror|Spear Goblins|Princess|Rocket|Baby Dragon|Royal Hogs|Executioner|Royal Ghost,3.62,2091,1,Mini PEKKA|Hunter|Archers|The Log|Cannon|Baby Dragon|Executioner|Goblin Hut,3.75,3073,0,player_1,95,Tournament,982,1,Heavy Mismatch
2979,Skeleton Army|Royal Giant|Mighty Miner|Barbarians|The Log|Lumberjack|Royal Delivery|Ice Spirit,3.5,3873,1,The Log|Princess|Goblin Gang|Wall Breakers|Mirror|Mini PEKKA|Fireball|X-Bow,3.12,4544,1,draw,113,Friendly,671,2,Heavy Mismatch
2980,Tombstone|Minion Horde|Witch|Ice Wizard|Freeze|Hog Rider|Little Prince|Dark Prince,3.88,6162,1,Prince|Phoenix|Royal Giant|Zappies|Monk|Musketeer|Lumberjack|Skeleton Barrel,4.38,5210,3,player_2,227,Ladder,952,4,Heavy Mismatch
2981,Royal Ghost|Fireball|Goblin Hut|Sparky|Goblin Cage|Firecracker|Royal Recruits|Princess,4.38,5006,3,Royal Recruits|Royal Delivery|Skeletons|Clone|Hog Rider|Mega Minion|Flying Machine|Spear Goblins,3.44,2382,3,draw,294,Ladder,2624,6,Heavy Mismatch
2982,Battle Ram|Archer Queen|Flying Machine|The Log|Hunter|Tombstone|Goblinstein|Baby Dragon,3.89,3504,1,Arrows|Witch|Knight|Ice Spirit|Three Musketeers|Mini PEKKA|Bowler|Magic Archer,4.25,6160,1,draw,81,Challenge,2656,2,Heavy Mismatch
2983,Fire Spirit|Electro Wizard|Tombstone|Wall Breakers|Cannon|Cannon Cart|Night Witch|Inferno Tower,3.5,5714,1,Valkyrie|Mega Knight|Flying Machine|PEKKA|Miner|Monk|Goblin Cage|Cannon Cart,4.78,4617,3,player_2,208,Ladder,1097,4,Heavy Mismatch
2984,Royal Ghost|Furnace|The Log|Royal Champion|Goblin Barrel|Sparky|Lava Hound|Valkyrie,4.5,2634,2,Flying Machine|Ice Golem|Executioner|Goblin Barrel|Giant|Miner|Mega Knight|Mega Minion,4.0,2941,2,draw,89,Ladder,307,4,Slight Mismatch
2985,Mega Minion|Musketeer|Minion Horde|Mighty Miner|Hunter|Furnace|Lightning|Royal Giant,4.5,5817,2,Mighty Miner|Bomb Tower|Spear Goblins|Furnace|Royal Champion|Barbarians|Flying Machine|Electro Wizard,4.22,3100,1,player_1,179,Friendly,2717,3,Heavy Mismatch
2986,Goblin Cage|Elite Barbarians|Goblinstein|Lava Hound|Freeze|Skeleton Barrel|X-Bow|Miner,4.75,3204,3,Tesla|Elixir Collector|Battle Ram|Fireball|Rocket|Fire Spirit|Firecracker|Poison,4.12,3076,1,player_1,103,Tournament,128,4,Slight Mismatch
2987,The Log|Ice Golem|Bandit|Prince|Skeleton Barrel|Goblin Cage|Rocket|Minion Horde,3.75,2969,0,Heal Spirit|Royal Recruits|Executioner|Inferno Dragon|Ram Rider|Fireball|Skeleton Army|Barbarians,4.25,5341,1,player_2,270,Tournament,2372,1,Heavy Mismatch
2988,Rocket|Cannon|Skeleton Barrel|Ice Spirit|Executioner|Bandit|Dark Prince|X-Bow,3.88,2021,0,Royal Giant|Goblin Hut|Barbarians|Mega Minion|Mirror|Miner|Bowler|Witch,4.12,6678,0,draw,164,Challenge,4657,0,Heavy Mismatch
2989,Goblin Gang|Tornado|Goblin Barrel|Knight|The Log|Ice Spirit|Bandit|Bowler,2.88,2266,0,Barbarians|Hog Rider|Musketeer|Arrows|Firecracker|Royal Champion|Zap|Spear Goblins,3.75,4004,1,player_2,167,Tournament,1738,1,Heavy Mismatch
2990,Sparky|Giant|Princess|Mini PEKKA|Baby Dragon|Mother Witch|Electro Wizard|Battle Healer,4.25,4352,3,Archers|Furnace|Minion Horde|Lava Hound|Goblin Gang|Bomb Tower|Royal Delivery|Skeleton Army,4.0,3290,0,player_1,241,Challenge,1062,3,Heavy Mismatch
2991,Spear Goblins|Mini PEKKA|Elixir Golem|Battle Healer|Battle Ram|Baby Dragon|Cannon Cart|Royal Ghost,3.62,6387,1,Lumberjack|Elixir Collector|Valkyrie|Elite Barbarians|Battle Healer|Tornado|Lava Hound|Skeleton Barrel,4.62,4682,1,draw,231,Friendly,1705,2,Heavy Mismatch
2992,Furnace|Ram Rider|Goblin Gang|Goblinstein|Goblin Barrel|Little Prince|Hunter|Princess,3.75,3152,1,Ice Wizard|Cannon|Royal Delivery|Royal Ghost|Balloon|Witch|Tornado|Electro Wizard,3.62,4470,3,player_2,248,Challenge,1318,4,Heavy Mismatch
2993,Archer Queen|Spear Goblins|Ice Golem|Flying Machine|Elite Barbarians|Ice Wizard|Zappies|Royal Giant,4.0,6744,1,Hog Rider|Heal Spirit|Ice Wizard|Furnace|Elite Barbarians|Skeletons|Witch|Electro Wizard,3.5,3527,0,player_1,251,Tournament,3217,1,Heavy Mismatch
2994,Bowler|Skeleton Barrel|Goblins|Freeze|Princess|Goblin Barrel|Goblinstein|Elite Barbarians,3.88,6220,3,Valkyrie|Battle Ram|Hog Rider|Fire Spirit|Little Prince|Magic Archer|Three Musketeers|Skeleton King,4.25,5030,2,player_1,73,Ladder,1190,5,Heavy Mismatch
2995,Royal Giant|Sparky|Royal Hogs|X-Bow|Firecracker|Knight|Skeletons|Rascals,4.38,4183,2,Balloon|Baby Dragon|Spear Goblins|Executioner|Fire Spirit|Minions|Rocket|Knight,3.75,5627,0,player_1,262,Friendly,1444,2,Heavy Mismatch
2996,Barbarians|Flying Machine|Mega Knight|Skeleton King|Prince|Royal Champion|Fire Spirit|Goblinstein,4.78,5964,2,Goblinstein|Fisherman|Musketeer|Executioner|Bomber|Goblin Hut|Royal Champion|Barbarians,4.62,6698,3,player_2,177,Tournament,734,5,Heavy Mismatch
2997,Fireball|Giant Skeleton|Elixir Collector|Flying Machine|The Log|Rascals|Battle Ram|Skeleton King,4.33,2284,3,Zappies|Minion Horde|Prince|Goblinstein|Lava Hound|Cannon Cart|Royal Hogs|Firecracker,4.88,2478,3,draw,161,Friendly,194,6,Slight Mismatch
2998,Sparky|Skeleton Barrel|Tesla|Ice Wizard|Archer Queen|Lava Hound|Minions|Elixir Collector,4.62,6837,2,Goblin Barrel|PEKKA|Little Prince|Knight|Clone|Minions|Goblin Cage|Fireball,3.75,2565,0,player_1,63,Challenge,4272,2,Heavy Mismatch
2999,Hunter|Mini PEKKA|Skeleton King|Rocket|Lightning|Royal Hogs|Freeze|Zap,4.38,5860,1,Ram Rider|Elite Barbarians|Royal Delivery|Mega Knight|Wizard|Cannon|Tornado|Lumberjack,4.5,5309,0,player_1,94,Tournament,551,1,Heavy Mismatch
3000,Zappies|Princess|Ice Golem|Firecracker|Furnace|Arrows|Skeletons|Prince,3.12,3454,1,Arrows|Ice Golem|The Log|Bomber|Bandit|Three Musketeers|Princess|Poison,3.62,3202,1,draw,259,Ladder,252,2,Slight Mismatch
3001,Baby Dragon|Lightning|Tornado|Miner|Mega Minion|Earthquake|Royal Delivery|Cannon Cart,3.75,5295,0,Elixir Golem|Archer Queen|Freeze|Bandit|Minions|Minion Horde|Mighty Miner|Tornado,3.75,3253,0,draw,100,Ladder,2042,0,Heavy Mismatch
3002,Fireball|Battle Ram|Bomb Tower|Royal Hogs|Tesla|Valkyrie|Royal Ghost|Wall Breakers,3.75,4820,0,Wizard|Lumberjack|Earthquake|Inferno Dragon|Heal Spirit|Monk|Phoenix|Mighty Miner,3.75,5510,2,player_2,274,Ladder,690,2,Heavy Mismatch
3003,The Log|Wizard|Elixir Collector|Freeze|Tombstone|Bandit|Mega Minion|Dark Prince,3.75,4894,2,Ice Golem|Ice Spirit|Furnace|Flying Machine|Witch|Three Musketeers|Clone|Goblin Barrel,3.89,5623,3,player_2,173,Ladder,729,5,Heavy Mismatch
3004,Barbarians|Archer Queen|Valkyrie|Executioner|Tesla|Mortar|Ice Spirit|Wizard,4.12,2757,2,Cannon Cart|Bomb Tower|Tornado|Little Prince|Fireball|Tesla|Valkyrie|Giant Skeleton,4.12,2899,3,player_2,128,Friendly,142,5,Slight Mismatch
3005,Baby Dragon|Skeleton King|Knight|Royal Delivery|Goblinstein|Royal Recruits|Rocket|Arrows,4.38,2962,0,Giant Skeleton|Goblin Cage|Rascals|Skeleton Barrel|Elixir Collector|Cannon|Magic Archer|Miner,4.25,4095,1,player_2,270,Tournament,1133,1,Heavy Mismatch
3006,Battle Healer|Monk|Flying Machine|Lava Hound|Poison|Mirror|Goblin Barrel|Royal Hogs,4.11,6914,3,Fisherman|Mega Minion|Barbarians|Lightning|Rocket|Lava Hound|Archers|Dark Prince,4.62,4784,3,draw,268,Ladder,2130,6,Heavy Mismatch
3007,Mini PEKKA|Bomber|Rascals|Elite Barbarians|Minion Horde|Royal Giant|Mighty Miner|Goblins,4.38,3197,0,Magic Archer|Goblin Gang|Inferno Dragon|Royal Ghost|Wall Breakers|Freeze|Skeleton King|The Log,3.25,4382,3,player_2,179,Ladder,1185,3,Heavy Mismatch
3008,Dark Prince|Ice Spirit|Bowler|Skeleton Army|Elite Barbarians|Prince|Wizard|Heal Spirit,3.75,6831,0,Heal Spirit|Lumberjack|Miner|Fire Spirit|Giant|Mother Witch|Furnace|Mega Knight,3.75,3556,1,player_2,92,Ladder,3275,1,Heavy Mismatch
3009,PEKKA|Earthquake|Fisherman|Ice Wizard|Rascals|Musketeer|Dark Prince|Graveyard,4.25,6261,0,Ice Golem|Goblin Hut|Archers|Fireball|Minions|Zappies|Bomber|Earthquake,3.38,4069,3,player_2,82,Challenge,2192,3,Heavy Mismatch
